gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,firstPick,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,damagetotowers,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
LOLTMNT01_323370,complete,,ROL,2026,Winter,0,2026-01-20 19:02:49,2,16.01,100,Blue,team,,,Frites Esports Club,oe:team:212dd2998c5f8775a2a8c77be62c049,1,,Bel'Veth,Zed,Malphite,Ezreal,Corki,Ryze,Jarvan IV,Renekton,Aphelios,Thresh,1908,1,30,16,57,30,16,3,1,0,0,1,,,,0.9434,1.4465,0,3,1,3,1,2,0,0,1,0,0,,0,0,1,1,0,1,2,1,2,0,0,0,1,11,2,1,1,44,14,2,0,101802,3201.3208,,3382.6730,3496.2893,35348,112,3.5220,35,1.1006,26,270,8.4906,71908,51068,1605.9119,,62540,0.140443,2.64,,879,267,,,36.0377,18191,20551,359,16575,19158,309,1616,1393,50,5,9,4,4,7,5,29293,34782,576,25780,30011,465,3513,4771,111,10,14,7,7,15,10,39513,46889,771,36319,43227,646,3194,3662,125,12,18,10,10,21,12,50226,63195,940,45455,53822,812,4771,9373,128,16,27,12,12,27,16
LOLTMNT01_323370,complete,,ROL,2026,Winter,0,2026-01-20 19:02:49,2,16.01,200,Red,team,,,ZennIT,oe:team:79fc65ce199f2e4fe97e277bdef6695,0,,Rumble,Orianna,Jayce,Draven,Neeko,Syndra,Wukong,Aatrox,Tristana,Leona,1908,0,16,30,35,16,30,1,0,0,0,0,,,,0.5031,1.4465,1,1,3,1,3,0,0,1,0,0,0,,0,0,0,0,1,2,1,0,0,2,0,0,0,2,11,0,0,14,44,0,2,75859,2385.5031,,3854.9371,2615.6604,15516,92,2.8931,38,1.1950,28,256,8.0503,57403,36563,1149.7799,,54333,-0.140443,-2.64,,802,168,,,30.5031,16575,19158,309,18191,20551,359,-1616,-1393,-50,4,7,5,5,9,4,25780,30011,465,29293,34782,576,-3513,-4771,-111,7,15,10,10,14,7,36319,43227,646,39513,46889,771,-3194,-3662,-125,10,21,12,12,18,10,45455,53822,812,50226,63195,940,-4771,-9373,-128,12,27,16,16,27,12
LOLTMNT01_322372,complete,,ROL,2026,Winter,0,2026-01-20 19:06:52,1,16.01,1,Blue,top,Ilyxøu,oe:player:5364c86869641cd982e519f65c5797b,Senshi eSports,oe:team:9b09acb83880c52f76efbb9b6d17c2d,1,Renekton,Rengar,Aurelion Sol,Dr. Mundo,Vayne,Jax,,,,,,1915,1,4,3,17,31,16,0,0,0,0,1,0,1,0,0.9713,1.4726,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,29090,911.4360,0.220598,1530.2037,1272.7206,3245,9,0.2820,1,0.0313,5,26,0.8146,12789,8607,269.6710,0.173924,12125,,,217,215,2,,,6.7990,3949,5187,84,3072,4746,72,877,441,12,1,2,0,0,0,2,5437,8597,131,4919,8961,120,518,-364,11,1,2,1,0,1,2,7402,11239,162,7027,12268,163,375,-1029,-1,2,4,2,0,6,3,8789,13140,185,8666,14552,186,123,-1412,-1,2,7,3,1,7,4
LOLTMNT01_322372,complete,,ROL,2026,Winter,0,2026-01-20 19:06:52,1,16.01,2,Blue,jng,Guertas,oe:player:66dfc0444c571e87d4442178fee3ab4,Senshi eSports,oe:team:9b09acb83880c52f76efbb9b6d17c2d,1,Xin Zhao,Rengar,Aurelion Sol,Dr. Mundo,Vayne,Jax,,,,,,1915,1,8,3,16,31,16,1,0,0,0,1,1,0,0,0.9713,1.4726,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,1,0,30640,960.0000,0.232352,1589.4517,1161.9948,12537,5,0.1567,10,0.3133,5,40,1.2533,15967,11785,369.2428,0.238144,14675,,,233,51,182,,,7.3003,4122,4185,73,3523,4100,80,599,85,-7,2,0,0,0,0,1,6355,7283,121,6656,7598,124,-301,-315,-3,2,2,0,3,0,2,9404,9227,142,9393,10373,161,11,-1146,-19,6,2,1,5,1,4,11437,12508,188,12062,13205,212,-625,-697,-24,6,5,2,5,2,4
LOLTMNT01_322372,complete,,ROL,2026,Winter,0,2026-01-20 19:06:52,1,16.01,3,Blue,mid,Zuhy,oe:player:415321375725940977273eaa5d7588b,Senshi eSports,oe:team:9b09acb83880c52f76efbb9b6d17c2d,1,Azir,Rengar,Aurelion Sol,Dr. Mundo,Vayne,Jax,,,,,,1915,1,10,5,10,31,16,2,0,0,0,0,0,0,0,0.9713,1.4726,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,41481,1299.6658,0.314562,802.9347,771.8851,14169,16,0.5013,6,0.1880,6,37,1.1593,15945,11763,368.5535,0.2377,15160,,,274,262,12,,,8.5849,3257,4855,84,3513,5180,96,-256,-325,-12,0,0,0,0,0,0,5665,7841,129,4970,7322,132,695,519,-3,2,1,2,0,1,2,8034,11016,185,8422,11242,183,-388,-226,2,2,4,4,3,2,2,10828,13576,236,10594,14002,228,234,-426,8,3,5,4,4,3,2
LOLTMNT01_322372,complete,,ROL,2026,Winter,0,2026-01-20 19:06:52,1,16.01,4,Blue,bot,Slyv3r,oe:player:053ff46e09c658d5d80c8c65b9db7bc,Senshi eSports,oe:team:9b09acb83880c52f76efbb9b6d17c2d,1,Corki,Rengar,Aurelion Sol,Dr. Mundo,Vayne,Jax,,,,,,1915,1,7,2,8,31,16,1,0,0,0,0,0,0,0,0.9713,1.4726,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,22076,691.6762,0.167409,420.4386,233.2637,5245,13,0.4073,3,0.0940,5,28,0.8773,16489,12307,385.5979,0.248693,14608,,,287,271,16,,,8.9922,3686,3800,99,3389,3708,90,297,92,9,0,0,0,0,0,0,5912,6339,154,5892,5771,146,20,568,8,0,0,0,0,0,0,8781,9070,210,8061,7959,187,720,1111,23,0,2,1,1,1,2,11509,11029,247,10379,10341,236,1130,688,11,2,2,1,1,2,3
LOLTMNT01_322372,complete,,ROL,2026,Winter,0,2026-01-20 19:06:52,1,16.01,5,Blue,sup,Enkil,oe:player:399324b7e024027e656f6e9add83c14,Senshi eSports,oe:team:9b09acb83880c52f76efbb9b6d17c2d,1,Leona,Rengar,Aurelion Sol,Dr. Mundo,Vayne,Jax,,,,,,1915,1,2,3,18,31,16,0,0,0,0,0,0,0,0,0.9713,1.4726,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,8582,268.8877,0.0650797,662.2872,785.3577,699,44,1.3786,6,0.1880,7,109,3.4151,9207,5025,157.4413,0.10154,7970,,,24,24,0,,,0.7520,2178,2556,15,2214,2774,18,-36,-218,-3,0,0,0,0,0,0,3767,4155,20,3235,4417,27,532,-262,-7,1,1,0,0,0,0,5158,6349,21,4415,6549,29,743,-200,-8,1,4,1,0,2,0,6329,7396,23,5585,7987,31,744,-591,-8,1,7,1,0,4,1
LOLTMNT01_322372,complete,,ROL,2026,Winter,0,2026-01-20 19:06:52,1,16.01,6,Red,top,Bisk,oe:player:cf229be6faa6e913911b7cf03f8d129,The Bandits,oe:team:ea67a3acb12836582b459a2f6790e5b,0,Ornn,Heimerdinger,Ambessa,Orianna,Aatrox,Braum,,,,,,1915,0,1,7,12,16,31,0,0,0,0,0,0,0,0,0.5013,1.4726,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,27705,868.0418,0.236213,1361.6084,2374.5274,2294,13,0.4073,2,0.0627,0,35,1.0966,10329,6147,192.5953,0.159516,9650,,,204,203,1,,,6.3916,3072,4746,72,3949,5187,84,-877,-441,-12,0,0,2,1,2,0,4919,8961,120,5437,8597,131,-518,364,-11,0,1,2,1,2,1,7027,12268,163,7402,11239,162,-375,1029,1,0,6,3,2,4,2,8666,14552,186,8789,13140,185,-123,1412,1,1,7,4,2,7,3
LOLTMNT01_322372,complete,,ROL,2026,Winter,0,2026-01-20 19:06:52,1,16.01,7,Red,jng,Luncafoer,oe:player:606fd948f46592bf98fe45545d5f5f3,The Bandits,oe:team:ea67a3acb12836582b459a2f6790e5b,0,Wukong,Heimerdinger,Ambessa,Orianna,Aatrox,Braum,,,,,,1915,0,6,8,5,16,31,0,0,0,0,0,0,0,1,0.5013,1.4726,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,0,1,25752,806.8512,0.219562,1326.3603,1310.9138,1651,4,0.1253,13,0.4073,2,42,1.3159,14837,10655,333.8381,0.276504,14233,,,237,37,200,,,7.4256,3523,4100,80,4122,4185,73,-599,-85,7,0,0,1,2,0,0,6656,7598,124,6355,7283,121,301,315,3,3,0,2,2,2,0,9393,10373,161,9404,9227,142,-11,1146,19,5,1,4,6,2,1,12062,13205,212,11437,12508,188,625,697,24,5,2,4,6,5,2
LOLTMNT01_322372,complete,,ROL,2026,Winter,0,2026-01-20 19:06:52,1,16.01,8,Red,mid,bbmuffin,oe:player:d5f499b7b71268039cdb607963f5ba8,The Bandits,oe:team:ea67a3acb12836582b459a2f6790e5b,0,LeBlanc,Heimerdinger,Ambessa,Orianna,Aatrox,Braum,,,,,,1915,0,6,6,4,16,31,1,0,0,0,0,0,0,0,0.5013,1.4726,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,25861,810.2663,0.220491,774.3603,392.3655,3412,8,0.2507,7,0.2193,1,37,1.1593,12922,8740,273.8381,0.226807,12675,,,249,249,0,,,7.8016,3513,5180,96,3257,4855,84,256,325,12,0,0,0,0,0,0,4970,7322,132,5665,7841,129,-695,-519,3,0,1,2,2,1,2,8422,11242,183,8034,11016,185,388,226,-2,3,2,2,2,4,4,10594,14002,228,10828,13576,236,-234,426,-8,4,3,2,3,5,4
LOLTMNT01_322372,complete,,ROL,2026,Winter,0,2026-01-20 19:06:52,1,16.01,9,Red,bot,CaviaVampier,oe:player:213b7ff3ba0e2f601dfd2f8b325fc31,The Bandits,oe:team:ea67a3acb12836582b459a2f6790e5b,0,Aphelios,Heimerdinger,Ambessa,Orianna,Aatrox,Braum,,,,,,1915,0,3,6,5,16,31,0,0,0,0,0,0,0,0,0.5013,1.4726,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,29173,914.0366,0.24873,683.6867,379.5822,8154,7,0.2193,5,0.1567,0,21,0.6580,14198,10016,313.8172,0.259921,13725,,,284,269,15,,,8.8982,3389,3708,90,3686,3800,99,-297,-92,-9,0,0,0,0,0,0,5892,5771,146,5912,6339,154,-20,-568,-8,0,0,0,0,0,0,8061,7959,187,8781,9070,210,-720,-1111,-23,1,1,2,0,2,1,10379,10341,236,11509,11029,247,-1130,-688,-11,1,2,3,2,2,1
LOLTMNT01_322372,complete,,ROL,2026,Winter,0,2026-01-20 19:06:52,1,16.01,10,Red,sup,AwerpiS,oe:player:302460c3b5ee3c8e67720dd58b536e1,The Bandits,oe:team:ea67a3acb12836582b459a2f6790e5b,0,Nautilus,Heimerdinger,Ambessa,Orianna,Aatrox,Braum,,,,,,1915,0,0,4,8,16,31,0,0,0,0,0,0,0,0,0.5013,1.4726,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,8797,275.6240,0.0750034,702.2350,968.5535,0,38,1.1906,8,0.2507,6,89,2.7885,7159,2977,93.2742,0.0772513,6790,,,36,36,0,,,1.1279,2214,2774,18,2178,2556,15,36,218,3,0,0,0,0,0,0,3235,4417,27,3767,4155,20,-532,262,7,0,0,0,1,1,0,4415,6549,29,5158,6349,21,-743,200,8,0,2,0,1,4,1,5585,7987,31,6329,7396,23,-744,591,8,0,4,1,1,7,1
LOLTMNT01_322372,complete,,ROL,2026,Winter,0,2026-01-20 19:06:52,1,16.01,100,Blue,team,,,Senshi eSports,oe:team:9b09acb83880c52f76efbb9b6d17c2d,1,,Rengar,Aurelion Sol,Dr. Mundo,Vayne,Jax,Corki,Xin Zhao,Azir,Renekton,Leona,1915,1,31,16,69,31,16,4,0,0,0,1,,,,0.9713,1.4726,1,3,1,3,1,0,0,1,0,2,0,,0,0,1,1,0,1,2,1,1,0,0,0,1,9,2,1,1,38,17,2,0,131869,4131.6658,,5005.3159,4225.2219,35895,87,2.7258,26,0.8146,28,240,7.5196,70397,49486,1550.4752,,64538,0.122768,1.53,,823,212,,,32.4282,17192,20583,355,15711,20508,356,1481,75,-1,3,2,0,0,0,3,27136,34215,555,25672,34069,549,1464,146,6,6,6,3,3,2,6,38779,46901,720,37318,48391,723,1461,-1490,-3,11,16,9,9,12,11,48892,57649,879,47286,60087,893,1606,-2438,-14,14,26,11,11,18,14
LOLTMNT01_322372,complete,,ROL,2026,Winter,0,2026-01-20 19:06:52,1,16.01,200,Red,team,,,The Bandits,oe:team:ea67a3acb12836582b459a2f6790e5b,0,,Heimerdinger,Ambessa,Orianna,Aatrox,Braum,Aphelios,Wukong,LeBlanc,Nautilus,Ornn,1915,0,16,31,34,16,31,1,0,0,0,0,,,,0.5013,1.4726,0,1,3,1,3,0,0,0,0,0,1,,0,0,0,0,1,2,1,0,0,1,0,0,0,2,9,0,0,17,38,0,2,117288,3674.8198,,4848.2507,5425.9426,15511,70,2.1932,35,1.0966,9,224,7.0183,59445,38534,1207.3316,,57073,-0.122768,-1.53,,794,216,,,31.6449,15711,20508,356,17192,20583,355,-1481,-75,1,0,0,3,3,2,0,25672,34069,549,27136,34215,555,-1464,-146,-6,3,2,6,6,6,3,37318,48391,723,38779,46901,720,-1461,1490,3,9,12,11,11,16,9,47286,60087,893,48892,57649,879,-1606,2438,14,11,18,14,14,26,11
LOLTMNT06_163477,complete,,AL,2026,Winter,0,2026-01-20 19:31:02,2,16.01,1,Blue,top,Krest,oe:player:1248f66f5deaed68c5260e7e2c7bfeb,FN Esports,oe:team:402e5fe9cbc5ebb9548e90fa7ffbf87,1,K'Sante,Wukong,Orianna,Jayce,Cassiopeia,Taliyah,,,,,,2032,0,0,6,2,6,19,0,0,0,0,0,0,0,1,0.1772,0.7382,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,11023,325.4823,0.141384,1025.6398,1793.4744,2183,20,0.5906,8,0.2362,10,61,1.8012,10826,6405,189.1240,0.150198,10500,,,284,284,0,,,8.3858,3376,4994,89,4152,5271,98,-776,-277,-9,0,0,1,1,0,0,4786,8062,131,6071,9365,145,-1285,-1303,-14,0,0,2,2,0,0,6983,11480,195,8768,12107,189,-1785,-627,6,0,1,2,4,1,1,8981,15805,255,11395,15438,250,-2414,367,5,0,1,2,4,1,1
LOLTMNT06_163477,complete,,AL,2026,Winter,0,2026-01-20 19:31:02,2,16.01,2,Blue,jng,Stormax,oe:player:9bfbc1a85ea2cd4841d627f76a12704,FN Esports,oe:team:402e5fe9cbc5ebb9548e90fa7ffbf87,1,Dr. Mundo,Wukong,Orianna,Jayce,Cassiopeia,Taliyah,,,,,,2032,0,0,3,2,6,19,0,0,0,0,0,0,0,0,0.1772,0.7382,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,0,0,14558,429.8622,0.186725,1434.3602,1106.3681,8302,8,0.2362,16,0.4724,7,64,1.8898,12027,7606,224.5866,0.178361,11175,,,235,35,200,,,6.9390,3645,4710,90,3584,4050,75,61,660,15,0,0,0,0,1,0,5191,6626,126,5470,6364,105,-279,262,21,0,0,0,0,3,0,7013,8331,146,7731,8982,138,-718,-651,8,0,1,1,1,6,0,8979,11018,175,9734,11355,177,-755,-337,-2,0,2,1,1,6,1
LOLTMNT06_163477,complete,,AL,2026,Winter,0,2026-01-20 19:31:02,2,16.01,3,Blue,mid,Random,oe:player:64663f4646781c9c0110838b905daa2,FN Esports,oe:team:402e5fe9cbc5ebb9548e90fa7ffbf87,1,Mel,Wukong,Orianna,Jayce,Cassiopeia,Taliyah,,,,,,2032,0,2,2,4,6,19,0,0,0,0,0,0,0,0,0.1772,0.7382,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,28120,830.3150,0.360675,555.2953,292.2933,6137,19,0.5610,4,0.1181,4,50,1.4764,14360,9939,293.4744,0.233069,14150,,,348,344,4,,,10.2756,3810,5519,114,3504,5425,100,306,94,14,0,0,0,0,0,0,5711,8312,171,5268,8004,150,443,308,21,0,0,0,0,1,0,7990,10765,214,7271,11494,212,719,-729,2,1,1,1,0,2,0,10142,13848,260,9491,15347,283,651,-1499,-23,1,2,1,0,2,0
LOLTMNT06_163477,complete,,AL,2026,Winter,0,2026-01-20 19:31:02,2,16.01,4,Blue,bot,Xicor,oe:player:72f8810468816d80ddeaf9a547ae7f5,FN Esports,oe:team:402e5fe9cbc5ebb9548e90fa7ffbf87,1,Yunara,Wukong,Orianna,Jayce,Cassiopeia,Taliyah,,,,,,2032,0,3,4,2,6,19,0,0,0,0,0,0,0,0,0.1772,0.7382,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,19711,582.0177,0.252819,633.8091,392.0669,6084,17,0.5020,14,0.4134,6,61,1.8012,18734,14313,422.6280,0.335637,18775,,,397,366,31,,,11.7224,3875,4043,106,3385,3650,89,490,393,17,0,0,0,0,0,0,6116,6202,157,5856,5718,139,260,484,18,0,0,1,1,0,0,9773,9113,224,8498,8118,191,1275,995,33,1,1,1,2,1,0,12644,12311,292,10842,10582,243,1802,1729,49,1,2,1,2,1,0
LOLTMNT06_163477,complete,,AL,2026,Winter,0,2026-01-20 19:31:02,2,16.01,5,Blue,sup,B Butcher,oe:player:f9c3db5fdf2c5fb45f552127922d105,FN Esports,oe:team:402e5fe9cbc5ebb9548e90fa7ffbf87,1,Rell,Wukong,Orianna,Jayce,Cassiopeia,Taliyah,,,,,,2032,0,1,4,4,6,19,0,0,0,0,0,0,0,0,0.1772,0.7382,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,4553,134.4390,0.058398,562.0866,803.9469,180,60,1.7717,20,0.5906,7,150,4.4291,8802,4381,129.3602,0.102736,7940,,,44,44,0,,,1.2992,2327,2805,25,2326,2928,20,1,-123,5,0,0,0,0,0,0,3443,3497,31,3481,4253,25,-38,-756,6,0,0,0,0,1,0,4800,4743,37,4720,5233,29,80,-490,8,0,2,2,0,3,1,6681,7911,38,5947,6850,34,734,1061,4,1,2,2,0,3,1
LOLTMNT06_163477,complete,,AL,2026,Winter,0,2026-01-20 19:31:02,2,16.01,6,Red,top,Juzu,oe:player:a61da83af5e3738845fa6dd56e1d41a,Dragons Esports,oe:team:7f7029733ab4c308a8207fb80714b5f,0,Gwen,Caitlyn,Rumble,Neeko,Galio,Syndra,,,,,,2032,1,5,2,9,19,6,0,0,0,0,1,1,0,0,0.5610,0.7382,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,41967,1239.1831,0.404724,1025.3445,1034.5866,20563,16,0.4724,8,0.2362,5,48,1.4173,16465,12044,355.6299,0.236597,14775,,,336,336,0,,,9.9213,4152,5271,98,3376,4994,89,776,277,9,1,0,0,0,0,1,6071,9365,145,4786,8062,131,1285,1303,14,2,0,0,0,0,2,8768,12107,189,6983,11480,195,1785,627,-6,4,1,1,0,1,2,11395,15438,250,8981,15805,255,2414,-367,-5,4,1,1,0,1,2
LOLTMNT06_163477,complete,,AL,2026,Winter,0,2026-01-20 19:31:02,2,16.01,7,Red,jng,Shlatan,oe:player:e041923a70bcde3b24d608958f8edc8,Dragons Esports,oe:team:7f7029733ab4c308a8207fb80714b5f,0,Vi,Caitlyn,Rumble,Neeko,Galio,Syndra,,,,,,2032,1,2,2,10,19,6,0,0,0,0,1,0,1,0,0.5610,0.7382,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,0,0,9981,294.7146,0.0962553,808.2874,1061.7224,0,10,0.2953,6,0.1772,6,50,1.4764,13306,8885,262.3524,0.174541,12725,,,221,13,208,,,6.5256,3584,4050,75,3645,4710,90,-61,-660,-15,0,1,0,0,0,0,5470,6364,105,5191,6626,126,279,-262,-21,0,3,0,0,0,0,7731,8982,138,7013,8331,146,718,651,-8,1,6,0,0,1,1,9734,11355,177,8979,11018,175,755,337,2,1,6,1,0,2,1
LOLTMNT06_163477,complete,,AL,2026,Winter,0,2026-01-20 19:31:02,2,16.01,8,Red,mid,Akashi,oe:player:8bbea3eed9dfaa55f877e34297b08ab,Dragons Esports,oe:team:7f7029733ab4c308a8207fb80714b5f,0,Ahri,Caitlyn,Rumble,Neeko,Galio,Syndra,,,,,,2032,1,3,0,10,19,6,0,0,0,0,0,0,0,0,0.5610,0.7382,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,22857,674.9114,0.22043,495.7677,445.5709,8777,14,0.4134,10,0.2953,3,42,1.2402,15148,10727,316.7421,0.210726,13325,,,371,365,6,,,10.9547,3504,5425,100,3810,5519,114,-306,-94,-14,0,0,0,0,0,0,5268,8004,150,5711,8312,171,-443,-308,-21,0,1,0,0,0,0,7271,11494,212,7990,10765,214,-719,729,-2,0,2,0,1,1,1,9491,15347,283,10142,13848,260,-651,1499,23,0,2,0,1,2,1
LOLTMNT06_163477,complete,,AL,2026,Winter,0,2026-01-20 19:31:02,2,16.01,9,Red,bot,Jalleba,oe:player:bded911bd14cf5014849c923fce2a08,Dragons Esports,oe:team:7f7029733ab4c308a8207fb80714b5f,0,Kai'Sa,Caitlyn,Rumble,Neeko,Galio,Syndra,,,,,,2032,1,9,0,5,19,6,3,0,0,0,0,0,0,0,0.5610,0.7382,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,23917,706.2106,0.230652,355.5118,219.1240,9359,12,0.3543,15,0.4429,1,52,1.5354,19171,14750,435.5315,0.289754,17725,,,350,331,19,,,10.3346,3385,3650,89,3875,4043,106,-490,-393,-17,0,0,0,0,0,0,5856,5718,139,6116,6202,157,-260,-484,-18,1,0,0,0,0,1,8498,8118,191,9773,9113,224,-1275,-995,-33,2,1,0,1,1,1,10842,10582,243,12644,12311,292,-1802,-1729,-49,2,1,0,1,2,1
LOLTMNT06_163477,complete,,AL,2026,Winter,0,2026-01-20 19:31:02,2,16.01,10,Red,sup,IHEBIC,oe:player:3360bddfd5a9895c2444f9b5a290bf3,Dragons Esports,oe:team:7f7029733ab4c308a8207fb80714b5f,0,Rakan,Caitlyn,Rumble,Neeko,Galio,Syndra,,,,,,2032,1,0,2,15,19,6,0,0,0,0,0,0,0,0,0.5610,0.7382,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,4971,146.7815,0.0479396,572.0669,766.3583,1449,73,2.1555,13,0.3839,15,130,3.8386,8920,4499,132.8445,0.0883816,8020,,,36,36,0,,,1.0630,2326,2928,20,2327,2805,25,-1,123,-5,0,0,0,0,0,0,3481,4253,25,3443,3497,31,38,756,-6,0,1,0,0,0,0,4720,5233,29,4800,4743,37,-80,490,-8,0,3,1,0,2,2,5947,6850,34,6681,7911,38,-734,-1061,-4,0,3,1,1,2,2
LOLTMNT06_163477,complete,,AL,2026,Winter,0,2026-01-20 19:31:02,2,16.01,100,Blue,team,,,FN Esports,oe:team:402e5fe9cbc5ebb9548e90fa7ffbf87,1,,Wukong,Orianna,Jayce,Cassiopeia,Taliyah,Yunara,Dr. Mundo,Rell,K'Sante,Mel,2032,0,6,19,14,6,19,0,0,0,0,0,,,,0.1772,0.7382,1,2,3,2,3,0,1,0,0,0,1,,0,0,1,1,0,2,1,1,1,1,0,0,0,5,10,0,0,29,41,0,2,77965,2302.1161,,4211.1909,4388.1496,22886,124,3.6614,62,1.8307,34,386,11.3976,64749,42645,1259.2028,,62540,-0.0624274,-0.62,,1073,235,,,38.6220,17033,22071,424,16951,21324,382,82,747,42,0,0,1,1,1,0,25247,32699,616,26146,33704,564,-899,-1005,52,0,0,3,3,5,0,36559,44432,816,36988,45934,759,-429,-1502,57,2,6,7,7,13,2,47427,60893,1020,47409,59572,987,18,1321,33,3,9,7,7,13,3
LOLTMNT06_163477,complete,,AL,2026,Winter,0,2026-01-20 19:31:02,2,16.01,200,Red,team,,,Dragons Esports,oe:team:7f7029733ab4c308a8207fb80714b5f,0,,Caitlyn,Rumble,Neeko,Galio,Syndra,Kai'Sa,Vi,Rakan,Ahri,Gwen,2032,1,19,6,49,19,6,3,0,0,0,1,,,,0.5610,0.7382,0,3,2,3,2,0,0,0,0,3,0,,0,0,0,0,1,1,2,0,1,1,0,0,1,10,5,1,1,41,29,2,0,103693,3061.8012,,3256.9783,3527.3622,40148,125,3.6909,52,1.5354,30,322,9.5079,73010,50906,1503.1299,,66570,0.0624274,0.62,,1081,233,,,38.7992,16951,21324,382,17033,22071,424,-82,-747,-42,1,1,0,0,0,1,26146,33704,564,25247,32699,616,899,1005,-52,3,5,0,0,0,3,36988,45934,759,36559,44432,816,429,1502,-57,7,13,2,2,6,7,47409,59572,987,47427,60893,1020,-18,-1321,-33,7,13,3,3,9,7
LOLTMNT01_323374,complete,,ROL,2026,Winter,0,2026-01-20 20:02:01,2,16.01,1,Blue,top,Ilyxøu,oe:player:5364c86869641cd982e519f65c5797b,Senshi eSports,oe:team:9b09acb83880c52f76efbb9b6d17c2d,1,Rumble,Rengar,Aurelion Sol,Dr. Mundo,Olaf,Vayne,,,,,,1975,0,4,5,3,14,27,0,0,0,0,0,0,0,0,0.4253,1.2456,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,30965,940.7089,0.339599,823.1089,607.8684,3804,13,0.3949,0,0.0000,0,28,0.8506,12134,7829,237.8430,0.210394,11500,,,221,221,0,,,6.7139,3569,4884,81,3173,4817,78,396,67,3,1,0,0,0,0,1,5175,8560,126,5234,9787,135,-59,-1227,-9,1,0,1,1,0,1,6554,10781,162,7175,13338,184,-621,-2557,-22,1,0,2,1,1,1,9312,12916,190,9025,15906,220,287,-2990,-30,3,1,3,1,3,1
